Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/10/2016 22:00,11/10/2016 23:00,2613
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/10/2016 22:00,11/10/2016 23:00,1172797
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/10/2016 22:00,11/10/2016 23:00,7790
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/10/2016 22:00,11/10/2016 23:00,3
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/10/2016 22:00,11/10/2016 23:00,2613
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/10/2016 23:00,11/11/2016 0:00,2613
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/10/2016 23:00,11/11/2016 0:00,787
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/10/2016 23:00,11/11/2016 0:00,451
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/10/2016 23:00,11/11/2016 0:00,181508
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/10/2016 23:00,11/11/2016 0:00,1172685
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/10/2016 23:00,11/11/2016 0:00,3
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/10/2016 23:00,11/11/2016 0:00,2613
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/10/2016 23:00,11/11/2016 0:00,25769803776
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/10/2016 23:00,11/11/2016 0:00,304
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/10/2016 23:00,11/11/2016 0:00,7271
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/10/2016 23:00,11/11/2016 0:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/10/2016 23:00,11/11/2016 0:00,181508
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/10/2016 23:00,11/11/2016 0:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/10/2016 23:00,11/11/2016 0:00,17802
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/10/2016 23:00,11/11/2016 0:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/10/2016 23:00,11/11/2016 0:00,18616
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/10/2016 23:00,11/11/2016 0:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/10/2016 23:00,11/11/2016 0:00,1172685
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/10/2016 23:00,11/11/2016 0:00,693
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/10/2016 23:00,11/11/2016 0:00,1621
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/10/2016 23:00,11/11/2016 0:00,988
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 0:00,11/11/2016 1:00,180480
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 0:00,11/11/2016 1:00,41059
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 0:00,11/11/2016 1:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 0:00,11/11/2016 1:00,274620
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 0:00,11/11/2016 1:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 0:00,11/11/2016 1:00,25769803776
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 0:00,11/11/2016 1:00,1
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 0:00,11/11/2016 1:00,60547
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 0:00,11/11/2016 1:00,228
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 0:00,11/11/2016 1:00,446824
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 0:00,11/11/2016 1:00,3
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 0:00,11/11/2016 1:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 0:00,11/11/2016 1:00,176
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 0:00,11/11/2016 1:00,2050
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 0:00,11/11/2016 1:00,1172193
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 0:00,11/11/2016 1:00,180748
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 0:00,11/11/2016 1:00,988
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 0:00,11/11/2016 1:00,15280
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 0:00,11/11/2016 1:00,1169812
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,1757
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 1:00,11/11/2016 2:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,1172685
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 1:00,11/11/2016 2:00,2014
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 1:00,11/11/2016 2:00,3
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 1:00,11/11/2016 2:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 1:00,11/11/2016 2:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,17874
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,181508
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,3799
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,988
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/11/2016 1:00,11/11/2016 2:00,2613
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,5859
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,304
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,8567
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,181508
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 1:00,11/11/2016 2:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,983
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 1:00,11/11/2016 2:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,1172685
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/11/2016 1:00,11/11/2016 2:00,2613
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 1:00,11/11/2016 2:00,12161
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 1:00,11/11/2016 2:00,15265
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 2:00,11/11/2016 3:00,564
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 2:00,11/11/2016 3:00,1288
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 2:00,11/11/2016 3:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 2:00,11/11/2016 3:00,1173495
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 2:00,11/11/2016 3:00,14537
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 2:00,11/11/2016 3:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 2:00,11/11/2016 3:00,182284
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 2:00,11/11/2016 3:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 2:00,11/11/2016 3:00,1171226
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 2:00,11/11/2016 3:00,0
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/11/2016 2:00,11/11/2016 3:00,1186
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 2:00,11/11/2016 3:00,378
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/11/2016 2:00,11/11/2016 3:00,1186
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 2:00,11/11/2016 3:00,16470
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 2:00,11/11/2016 3:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 2:00,11/11/2016 3:00,182336
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 2:00,11/11/2016 3:00,4864
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 2:00,11/11/2016 3:00,228
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 2:00,11/11/2016 3:00,1868
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 2:00,11/11/2016 3:00,1
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 2:00,11/11/2016 3:00,912
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 3:00,11/11/2016 4:00,2300
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 3:00,11/11/2016 4:00,1172581
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 3:00,11/11/2016 4:00,2576
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,18966
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 3:00,11/11/2016 4:00,228
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 3:00,11/11/2016 4:00,1807
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 3:00,11/11/2016 4:00,1
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 3:00,11/11/2016 4:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 3:00,11/11/2016 4:00,181775
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,1174962
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,600
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 3:00,11/11/2016 4:00,25769803776
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/11/2016 3:00,11/11/2016 4:00,2613
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,912
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,181507
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 3:00,11/11/2016 4:00,3416
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 3:00,11/11/2016 4:00,3
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/11/2016 3:00,11/11/2016 4:00,2613
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,1764
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 3:00,11/11/2016 4:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 3:00,11/11/2016 4:00,11638
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 3:00,11/11/2016 4:00,0
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 4:00,11/11/2016 5:00,376
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 4:00,11/11/2016 5:00,1172469
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/11/2016 4:00,11/11/2016 5:00,2613
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 4:00,11/11/2016 5:00,25769803776
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 4:00,11/11/2016 5:00,988
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 4:00,11/11/2016 5:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 4:00,11/11/2016 5:00,1717
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 4:00,11/11/2016 5:00,1
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 4:00,11/11/2016 5:00,252
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 4:00,11/11/2016 5:00,18574
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 4:00,11/11/2016 5:00,1162721
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 4:00,11/11/2016 5:00,1
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/11/2016 4:00,11/11/2016 5:00,2613
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 4:00,11/11/2016 5:00,304
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 4:00,11/11/2016 5:00,179790
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 4:00,11/11/2016 5:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 4:00,11/11/2016 5:00,11490
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 4:00,11/11/2016 5:00,181294
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 4:00,11/11/2016 5:00,3340
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 4:00,11/11/2016 5:00,1507
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 4:00,11/11/2016 5:00,3
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 5:00,11/11/2016 6:00,3
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 5:00,11/11/2016 6:00,25769803776
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 5:00,11/11/2016 6:00,1
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 5:00,11/11/2016 6:00,252
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 5:00,11/11/2016 6:00,596
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 5:00,11/11/2016 6:00,228
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 5:00,11/11/2016 6:00,180480
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 5:00,11/11/2016 6:00,912
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 5:00,11/11/2016 6:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 5:00,11/11/2016 6:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 5:00,11/11/2016 6:00,11486
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 5:00,11/11/2016 6:00,15376
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 5:00,11/11/2016 6:00,1793
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 5:00,11/11/2016 6:00,3416
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 5:00,11/11/2016 6:00,3
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 5:00,11/11/2016 6:00,376
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 5:00,11/11/2016 6:00,1169864
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 5:00,11/11/2016 6:00,180480
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 5:00,11/11/2016 6:00,1169864
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 6:00,11/11/2016 7:00,54335
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 6:00,11/11/2016 7:00,3
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 6:00,11/11/2016 7:00,988
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/11/2016 6:00,11/11/2016 7:00,614
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 6:00,11/11/2016 7:00,1
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 6:00,11/11/2016 7:00,304
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 6:00,11/11/2016 7:00,25769803776
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 6:00,11/11/2016 7:00,4695
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 6:00,11/11/2016 7:00,2808
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 6:00,11/11/2016 7:00,181350
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 6:00,11/11/2016 7:00,3
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 6:00,11/11/2016 7:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 6:00,11/11/2016 7:00,15523
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 6:00,11/11/2016 7:00,181886
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 6:00,11/11/2016 7:00,1175223
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 6:00,11/11/2016 7:00,1988
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/11/2016 6:00,11/11/2016 7:00,614
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 6:00,11/11/2016 7:00,427
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 6:00,11/11/2016 7:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 6:00,11/11/2016 7:00,100776
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 6:00,11/11/2016 7:00,1170461
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 7:00,11/11/2016 8:00,1169968
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 7:00,11/11/2016 8:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 7:00,11/11/2016 8:00,180480
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 7:00,11/11/2016 8:00,252
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 7:00,11/11/2016 8:00,11610
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 7:00,11/11/2016 8:00,3428
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 7:00,11/11/2016 8:00,376
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 7:00,11/11/2016 8:00,180480
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 7:00,11/11/2016 8:00,912
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 7:00,11/11/2016 8:00,25769803776
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 7:00,11/11/2016 8:00,1
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 7:00,11/11/2016 8:00,3
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 7:00,11/11/2016 8:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 7:00,11/11/2016 8:00,1169968
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 7:00,11/11/2016 8:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 7:00,11/11/2016 8:00,14924
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 7:00,11/11/2016 8:00,228
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 7:00,11/11/2016 8:00,1817
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 7:00,11/11/2016 8:00,80
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 8:00,11/11/2016 9:00,228
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/11/2016 8:00,11/11/2016 9:00,15016
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 8:00,11/11/2016 9:00,22870
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 8:00,11/11/2016 9:00,1169976
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 8:00,11/11/2016 9:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 8:00,11/11/2016 9:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 8:00,11/11/2016 9:00,180480
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 8:00,11/11/2016 9:00,10464
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 8:00,11/11/2016 9:00,2218
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 8:00,11/11/2016 9:00,1169864
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 8:00,11/11/2016 9:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 8:00,11/11/2016 9:00,252
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 8:00,11/11/2016 9:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 8:00,11/11/2016 9:00,175304
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 8:00,11/11/2016 9:00,180696
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 8:00,11/11/2016 9:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 8:00,11/11/2016 9:00,0
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/11/2016 8:00,11/11/2016 9:00,912
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 8:00,11/11/2016 9:00,477717
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/11/2016 9:00,11/11/2016 10:00,14584
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 9:00,11/11/2016 10:00,1836
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 9:00,11/11/2016 10:00,1171232
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/11/2016 9:00,11/11/2016 10:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/11/2016 9:00,11/11/2016 10:00,5176
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/11/2016 9:00,11/11/2016 10:00,1249
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/11/2016 9:00,11/11/2016 10:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 9:00,11/11/2016 10:00,181319
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/11/2016 9:00,11/11/2016 10:00,679
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/11/2016 9:00,11/11/2016 10:00,3
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/11/2016 9:00,11/11/2016 10:00,25769803776
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/11/2016 9:00,11/11/2016 10:00,304
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/11/2016 9:00,11/11/2016 10:00,1171344
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/11/2016 9:00,11/11/2016 10:00,0
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/11/2016 9:00,11/11/2016 10:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/11/2016 9:00,11/11/2016 10:00,181535
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/11/2016 9:00,11/11/2016 10:00,378
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/11/2016 9:00,11/11/2016 10:00,564
